customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_flag,churn_probability,risk_band,revenue_at_risk
CUST105679,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.05,1087.7,Yes,1,0.8325,High,80.79
CUST105680,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,103.06,1945.8,Yes,1,0.8118,High,83.66
CUST105681,Female,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,93.78,1701.62,Yes,1,0.6888,Medium,64.59
CUST105682,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),109.62,1413.92,No,0,0.7027,High,77.03
CUST105683,Male,1,Yes,No,34,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,71.06,2445.99,No,0,0.2948,Low,20.95
CUST105684,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),101.14,966.51,Yes,1,0.6137,Medium,62.07
CUST105685,Male,1,Yes,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.46,237.19,No,0,0.1748,Low,3.23
CUST105686,Female,0,No,Yes,22,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),60.67,1351.44,Yes,1,0.5525,Medium,33.52
CUST105687,Male,0,No,No,22,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,72.02,1570.97,No,0,0.4918,Medium,35.42
CUST105688,Female,0,No,No,8,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,66.39,539.09,Yes,1,0.6893,Medium,45.76
CUST105689,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),98.51,2056.03,Yes,1,0.4948,Medium,48.74
CUST105690,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.33,411.38,Yes,1,0.5359,Medium,16.25
CUST105691,Female,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.55,1391.75,Yes,1,0.6861,Medium,72.41
CUST105692,Female,0,No,Yes,25,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.57,2468.93,Yes,1,0.7908,High,77.16
CUST105693,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,91.63,806.99,No,0,0.4946,Medium,45.32
CUST105694,Female,0,No,No,17,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,53.42,928.55,No,0,0.2768,Low,14.78
CUST105695,Male,0,No,Yes,19,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,65.03,1254.01,No,0,0.4016,Medium,26.11
CUST105696,Male,0,No,No,25,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),89.73,2212.42,Yes,1,0.3726,Low,33.44
CUST105697,Female,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),110.38,1311.39,Yes,1,0.3425,Low,37.8
CUST105698,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,100.0,2880.67,No,0,0.7754,High,77.54
CUST105699,Male,0,Yes,Yes,35,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),87.09,3049.76,Yes,1,0.3994,Low,34.78
CUST105700,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),77.79,2630.13,No,0,0.4374,Medium,34.03
CUST105701,Male,1,No,No,7,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),83.3,583.12,Yes,1,0.4263,Medium,35.51
CUST105702,Male,0,Yes,Yes,34,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,64.09,2197.32,Yes,1,0.389,Low,24.93
CUST105703,Male,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.22,1172.36,Yes,1,0.3246,Low,10.78
CUST105704,Male,0,No,No,60,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,88.18,5277.64,No,0,0.3931,Low,34.67
CUST105705,Female,1,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.81,904.67,No,0,0.5682,Medium,62.97
CUST105706,Male,0,No,No,48,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.48,3065.3,Yes,1,0.5013,Medium,31.82
CUST105707,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.21,520.51,Yes,1,0.8488,High,85.06
CUST105708,Female,0,No,No,35,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),68.54,2416.17,Yes,1,0.4079,Medium,27.96
CUST105709,Female,0,Yes,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,696.26,No,0,0.3156,Low,5.68
CUST105710,Male,1,No,No,34,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,69.31,2372.73,Yes,1,0.3853,Low,26.71
CUST105711,Female,0,No,No,6,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,72.02,425.48,Yes,1,0.3238,Low,23.32
CUST105712,Male,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),76.54,3513.84,No,0,0.1745,Low,13.35
CUST105713,Female,0,Yes,No,72,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,56.86,4093.49,No,0,0.2353,Low,13.38
CUST105714,Female,0,No,No,9,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,58.97,531.71,No,0,0.2253,Low,13.28
CUST105715,Male,0,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.16,301.91,No,0,0.3426,Low,7.25
CUST105716,Male,1,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,30.26,372.75,No,0,0.1883,Low,5.7
CUST105717,Female,1,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),76.63,2377.69,No,0,0.4673,Medium,35.81
CUST105718,Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,97.87,1374.06,No,0,0.7863,High,76.96
CUST105719,Male,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.72,3193.95,No,0,0.5662,Medium,57.02
CUST105720,Female,1,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,110.54,1973.08,Yes,1,0.7213,High,79.74
CUST105721,Male,0,No,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,69.4,1518.79,Yes,1,0.5511,Medium,38.24
CUST105722,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),95.42,1915.44,No,0,0.4537,Medium,43.29
CUST105723,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.2,362.51,Yes,1,0.5103,Medium,35.31
CUST105724,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.48,568.69,No,0,0.1746,Low,4.62
CUST105725,Male,0,Yes,Yes,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),58.44,366.42,No,0,0.3889,Low,22.73
CUST105726,Female,1,No,Yes,7,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,76.53,522.77,Yes,1,0.3484,Low,26.66
CUST105727,Male,0,No,Yes,47,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,76.57,3588.96,Yes,1,0.3549,Low,27.18
CUST105728,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.66,2746.61,Yes,1,0.8133,High,74.54
CUST105729,Male,0,No,Yes,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.36,3045.15,Yes,1,0.6114,Medium,64.42
CUST105730,Female,0,Yes,Yes,22,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,89.48,1974.88,No,0,0.5455,Medium,48.81
CUST105731,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),114.43,8224.65,Yes,1,0.6296,Medium,72.05
CUST105732,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),102.54,2162.91,Yes,1,0.6706,Medium,68.76
CUST105733,Male,1,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),91.25,1735.13,Yes,1,0.7431,High,67.81
CUST105734,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.08,1847.74,Yes,1,0.7533,High,78.41
CUST105735,Female,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),33.07,1406.25,No,0,0.1111,Low,3.67
CUST105736,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,102.39,2157.91,No,0,0.7385,High,75.62
CUST105737,Female,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),79.19,1984.06,No,0,0.2658,Low,21.04
CUST105738,Male,0,Yes,No,44,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.04,3642.72,Yes,1,0.7598,High,63.09
CUST105739,Male,1,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),108.94,3128.74,Yes,1,0.6696,Medium,72.95
CUST105740,Female,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.13,1306.8,No,0,0.3186,Low,11.19
CUST105741,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,98.15,1132.77,Yes,1,0.3754,Low,36.85
CUST105742,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,110.98,836.06,Yes,1,0.7016,High,77.86
CUST105743,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),100.11,5323.99,No,0,0.7108,High,71.16
CUST105744,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.38,3807.58,Yes,1,0.6146,Medium,65.38
CUST105745,Male,0,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),70.03,2182.96,No,0,0.1906,Low,13.35
CUST105746,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),35.92,913.15,No,0,0.1305,Low,4.69
CUST105747,Male,0,Yes,No,20,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,66.95,1351.48,Yes,1,0.686,Medium,45.93
CUST105748,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),63.5,785.76,No,0,0.2685,Low,17.05
CUST105749,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,116.82,1402.84,Yes,1,0.8332,High,97.33
CUST105750,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),75.53,613.91,No,0,0.3611,Low,27.27
CUST105751,Male,0,No,No,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,60.65,368.68,Yes,1,0.5797,Medium,35.16
CUST105752,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.94,274.38,No,0,0.3752,Low,10.86
CUST105753,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),104.2,1560.5,No,0,0.3439,Low,35.83
CUST105754,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.29,1774.82,No,0,0.1634,Low,5.44
CUST105755,Male,0,Yes,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,57.08,368.42,No,0,0.6301,Medium,35.97
CUST105756,Male,0,No,No,22,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),65.56,1430.82,Yes,1,0.574,Medium,37.63
CUST105757,Female,1,Yes,No,57,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,54.3,3104.54,No,0,0.4661,Medium,25.31
CUST105758,Female,0,No,No,42,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,68.58,2873.6,No,0,0.5824,Medium,39.94
CUST105759,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.44,2205.64,Yes,1,0.677,Medium,70.71
CUST105760,Male,1,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.64,429.94,Yes,1,0.5091,Medium,17.64
CUST105761,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),101.59,403.96,Yes,1,0.6971,Medium,70.82
CUST105762,Male,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.04,2447.28,No,0,0.6509,Medium,69.02
CUST105763,Male,1,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,106.28,3477.65,Yes,1,0.7641,High,81.21
CUST105764,Male,0,No,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.7,595.73,Yes,1,0.6562,Medium,31.96
CUST105765,Female,0,Yes,Yes,44,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),54.31,2396.96,No,0,0.2559,Low,13.9
CUST105766,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),105.13,2018.26,No,0,0.6184,Medium,65.01
CUST105767,Male,1,Yes,No,26,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),55.47,1405.38,Yes,1,0.2735,Low,15.17
CUST105768,Male,1,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),85.76,1798.92,Yes,1,0.7486,High,64.2
CUST105769,Female,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.01,4233.29,Yes,1,0.6931,Medium,68.62
CUST105770,Male,0,No,Yes,44,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,69.34,3027.56,No,0,0.313,Low,21.7
CUST105771,Male,0,No,No,30,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,66.81,1964.21,Yes,1,0.4046,Medium,27.03
CUST105772,Male,1,Yes,No,17,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,99.26,1692.56,No,0,0.3851,Low,38.23
CUST105773,Male,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,96.24,1912.93,No,0,0.5983,Medium,57.58
CUST105774,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,93.77,6753.91,Yes,1,0.743,High,69.67
CUST105775,Female,0,Yes,Yes,59,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.25,3262.07,Yes,1,0.3149,Low,17.4
CUST105776,Male,1,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,98.5,2175.37,No,0,0.7532,High,74.19
CUST105777,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),101.55,824.86,Yes,1,0.7638,High,77.56
CUST105778,Female,0,No,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.41,899.9,No,0,0.1399,Low,3.14
CUST105779,Male,1,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),116.68,1632.22,No,0,0.375,Low,43.75
CUST105780,Male,1,No,No,52,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,107.76,5596.63,Yes,1,0.6013,Medium,64.8
CUST105781,Male,1,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,105.32,1240.65,No,0,0.6779,Medium,71.39
CUST105782,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,70.29,1064.19,No,0,0.4927,Medium,34.63
CUST105783,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,96.67,757.26,Yes,1,0.7358,High,71.13
CUST105784,Female,0,No,Yes,66,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.42,6433.45,No,0,0.5894,Medium,57.42
CUST105785,Female,0,No,Yes,10,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,93.62,976.09,No,0,0.4034,Medium,37.77
CUST105786,Female,1,Yes,Yes,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.81,702.39,No,0,0.1906,Low,3.78
CUST105787,Female,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,99.47,1767.88,Yes,1,0.7028,High,69.91
CUST105788,Female,0,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),73.0,1096.84,No,0,0.2442,Low,17.82
CUST105789,Female,0,No,Yes,14,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),54.28,737.39,Yes,1,0.2694,Low,14.62
CUST105790,Female,0,Yes,No,51,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,69.37,3562.0,No,0,0.2743,Low,19.03
CUST105791,Male,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.39,2600.22,No,0,0.2506,Low,9.12
CUST105792,Male,0,Yes,No,47,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.08,2493.44,No,0,0.4866,Medium,25.83
CUST105793,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),99.93,408.35,No,0,0.5195,Medium,51.91
CUST105794,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,95.17,3494.32,No,0,0.7596,High,72.29
CUST105795,Male,0,Yes,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,324.85,No,0,0.2349,Low,4.23
CUST105796,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),99.15,1910.88,Yes,1,0.6592,Medium,65.36
CUST105797,Female,1,No,Yes,24,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.56,2423.48,No,0,0.3614,Low,36.34
CUST105798,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),97.74,2044.71,No,0,0.4099,Medium,40.06
CUST105799,Male,0,Yes,No,30,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,57.19,1729.55,No,0,0.327,Low,18.7
CUST105800,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,96.69,1694.23,No,0,0.4751,Medium,45.93
CUST105801,Male,0,No,No,39,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),41.72,1615.48,No,0,0.1918,Low,8.0
CUST105802,Male,0,Yes,Yes,22,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.68,1326.59,No,0,0.2926,Low,18.05
CUST105803,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,66.21,1461.11,No,0,0.4833,Medium,32.0
CUST105804,Male,0,No,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,74.49,1565.59,No,0,0.3784,Low,28.19
CUST105805,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),96.0,3533.7,Yes,1,0.3381,Low,32.45
CUST105806,Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,101.65,1545.12,No,0,0.8122,High,82.56
CUST105807,Female,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,31.47,904.16,Yes,1,0.2244,Low,7.06
CUST105808,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.31,2155.38,Yes,1,0.7644,High,70.56
CUST105809,Male,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),110.66,5663.68,No,0,0.5962,Medium,65.97
CUST105810,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),106.63,1707.78,No,0,0.6471,Medium,69.0
CUST105811,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,110.33,4402.04,No,0,0.6878,Medium,75.88
CUST105812,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),90.62,2350.51,No,0,0.4699,Medium,42.59
CUST105813,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),100.08,4909.58,Yes,1,0.684,Medium,68.46
CUST105814,Female,0,Yes,No,22,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,55.35,1204.26,No,0,0.4198,Medium,23.24
CUST105815,Male,1,No,No,15,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.37,902.23,No,0,0.5781,Medium,34.9
CUST105816,Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.59,1589.81,No,0,0.4175,Medium,44.09
CUST105817,Female,0,No,No,25,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),66.63,1676.83,No,0,0.3105,Low,20.69
CUST105818,Male,0,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,64.81,1387.62,No,0,0.2993,Low,19.39
CUST105819,Female,0,Yes,No,16,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),64.09,1054.35,Yes,1,0.5169,Medium,33.13
CUST105820,Female,0,No,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),84.15,2101.67,No,0,0.4813,Medium,40.51
CUST105821,Female,0,No,Yes,2,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),60.96,90.09,No,0,0.3235,Low,19.72
CUST105822,Female,0,Yes,Yes,18,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),72.28,1300.27,Yes,1,0.4641,Medium,33.54
CUST105823,Male,0,No,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.61,457.38,Yes,1,0.4472,Medium,8.77
CUST105824,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,104.01,517.56,Yes,1,0.6394,Medium,66.51
CUST105825,Female,0,No,No,9,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,51.28,493.09,No,0,0.3591,Low,18.42
CUST105826,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,54.46,519.68,No,0,0.6755,Medium,36.79
CUST105827,Female,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.13,690.76,No,0,0.4689,Medium,16.0
CUST105828,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),112.27,1916.69,No,0,0.3396,Low,38.12
CUST105829,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.29,1911.46,No,0,0.5301,Medium,55.29
